,finding_title_1,finding_title_2,similarity_score
166,45983973.0,45984879.0,57.48578906059265
167,45983973.0,45984888.0,62.7642035484314
168,45983973.0,45984875.0,56.9704532623291
169,45983973.0,45984865.0,61.40322685241699
170,45983973.0,45984885.0,59.69582796096802
171,45983973.0,45984890.0,64.87035751342773
172,45983973.0,45984878.0,56.79864287376404
173,45983973.0,45984870.0,63.53226900100708
174,45983973.0,45974519.0,68.22910904884338
175,45983973.0,45974520.0,69.43162679672241
176,45983973.0,45974521.0,69.34772729873657
177,45983973.0,45974522.0,66.55382513999939
178,45983973.0,45974523.0,68.94405484199524
179,45983973.0,45974524.0,66.55037999153137
180,45983973.0,45974525.0,62.53563165664673
181,45983973.0,45974526.0,62.46338486671448
182,45983973.0,45974527.0,72.66011238098145
183,45983973.0,45974528.0,62.45778203010559
184,45983973.0,45974529.0,58.594536781311035
185,45983973.0,45974530.0,67.81857013702393
186,45983973.0,45974531.0,70.27783393859863
187,45983973.0,45974532.0,66.91428422927856
188,45983973.0,45974533.0,65.27700424194336
189,45983973.0,45974534.0,75.05553364753723
190,45983973.0,45974535.0,68.09042692184448
191,45983973.0,45974536.0,72.32266664505005
192,45983973.0,45974537.0,74.69549179077148
193,45983973.0,45974538.0,75.7715106010437
194,45983973.0,45974539.0,76.35319232940674
195,45983973.0,45974540.0,70.4958975315094
196,45983973.0,45974541.0,69.85993385314941
197,45983973.0,45974542.0,73.83304834365845
198,45983973.0,45974543.0,71.60863280296326
199,45983973.0,45974544.0,71.60863280296326
200,45984246.0,45984033.0,72.23883271217346
201,45984246.0,45983973.0,61.71714663505554
202,45984246.0,45984246.0,100.00002384185791
203,45984246.0,45984253.0,71.24710083007812
204,45984246.0,45984254.0,61.20416522026062
205,45984246.0,45983926.0,50.392621755599976
206,45984246.0,45983927.0,50.392621755599976
207,45984246.0,45983932.0,45.35746872425079
208,45984246.0,45983934.0,78.1335711479187
209,45984246.0,45983939.0,50.392621755599976
210,45984246.0,45983943.0,50.392621755599976
211,45984246.0,45983947.0,50.392621755599976
212,45984246.0,45984204.0,57.15102553367615
213,45984246.0,45984502.0,48.53101670742035
214,45984246.0,45984444.0,60.012686252593994
215,45984246.0,45984439.0,53.94319295883179
216,45984246.0,45984382.0,48.44175577163696
217,45984246.0,45984652.0,48.44175577163696
218,45984246.0,45984470.0,58.615392446517944
219,45984246.0,45984498.0,61.418646574020386
220,45984246.0,45984547.0,47.68785238265991
221,45984246.0,45984278.0,60.60921549797058
222,45984246.0,45984475.0,47.68785238265991
223,45984246.0,45984493.0,63.1412148475647
224,45984246.0,45984542.0,58.78418684005737
225,45984246.0,45984455.0,62.1925950050354
226,45984246.0,45984566.0,48.746418952941895
227,45984246.0,45984509.0,62.69434690475464
228,45984246.0,45984541.0,57.9129159450531
229,45984246.0,45984497.0,57.9129159450531
230,45984246.0,45984481.0,59.581851959228516
231,45984246.0,45984467.0,47.68785238265991
232,45984246.0,45984524.0,56.552910804748535
233,45984246.0,45984584.0,61.6793155670166
234,45984246.0,45984421.0,51.490819454193115
235,45984246.0,45984302.0,72.3986029624939
236,45984246.0,45984883.0,51.93372368812561
237,45984246.0,45984884.0,45.96861004829407
238,45984246.0,45984744.0,52.73584723472595
239,45984246.0,45984745.0,52.73584723472595
240,45984246.0,45984714.0,54.78762984275818
241,45984246.0,45984721.0,58.201175928115845
242,45984246.0,45984737.0,54.78762984275818
243,45984246.0,45984703.0,66.3725733757019
244,45984246.0,45984704.0,66.3725733757019
245,45984246.0,45984800.0,63.1827175617218
246,45984246.0,45984806.0,43.60665678977966
247,45984246.0,45984807.0,45.29137909412384
248,45984246.0,45984469.0,54.526227712631226
249,45984246.0,45984876.0,52.489471435546875
250,45984246.0,45984874.0,46.199506521224976
251,45984246.0,45984886.0,46.2792843580246
252,45984246.0,45984873.0,46.199506521224976
253,45984246.0,45984863.0,51.723986864089966
254,45984246.0,45984871.0,46.199506521224976
255,45984246.0,45984868.0,57.108962535858154
256,45984246.0,45984866.0,44.31557655334473
257,45984246.0,45984867.0,50.9621262550354
258,45984246.0,45984881.0,44.96277868747711
259,45984246.0,45984882.0,51.93372368812561
260,45984246.0,45984877.0,52.489471435546875
261,45984246.0,45984880.0,45.321398973464966
262,45984246.0,45984872.0,46.199506521224976
263,45984246.0,45984864.0,47.096964716911316
264,45984246.0,45984891.0,44.49593424797058
265,45984246.0,45984892.0,41.879433393478394
266,45984246.0,45984879.0,48.45775365829468
267,45984246.0,45984888.0,51.292258501052856
268,45984246.0,45984875.0,44.0605491399765
269,45984246.0,45984865.0,52.245450019836426
270,45984246.0,45984885.0,45.11711001396179
271,45984246.0,45984890.0,49.06319975852966
272,45984246.0,45984878.0,48.019301891326904
273,45984246.0,45984870.0,49.13931488990784
274,45984246.0,45974519.0,46.357232332229614
275,45984246.0,45974520.0,46.64502441883087
276,45984246.0,45974521.0,47.26525545120239
277,45984246.0,45974522.0,58.55156183242798
278,45984246.0,45974523.0,58.27511548995972
279,45984246.0,45974524.0,55.68733215332031
280,45984246.0,45974525.0,61.674290895462036
281,45984246.0,45974526.0,57.473599910736084
282,45984246.0,45974527.0,64.05914425849915
283,45984246.0,45974528.0,57.197219133377075
284,45984246.0,45974529.0,56.80475831031799
285,45984246.0,45974530.0,61.27169132232666
286,45984246.0,45974531.0,60.2787971496582
287,45984246.0,45974532.0,60.68982481956482
288,45984246.0,45974533.0,60.24644374847412
289,45984246.0,45974534.0,52.5293231010437
290,45984246.0,45974535.0,55.54019808769226
291,45984246.0,45974536.0,52.63435244560242
292,45984246.0,45974537.0,56.26353621482849
293,45984246.0,45974538.0,49.74879324436188
294,45984246.0,45974539.0,48.860424757003784
295,45984246.0,45974540.0,55.56173324584961
296,45984246.0,45974541.0,55.4229736328125
297,45984246.0,45974542.0,55.712151527404785
298,45984246.0,45974543.0,47.78358340263367
299,45984246.0,45974544.0,47.78358340263367
300,45984253.0,45984033.0,70.80883979797363
301,45984253.0,45983973.0,63.69989514350891
302,45984253.0,45984246.0,71.24710083007812
303,45984253.0,45984253.0,100.0
304,45984253.0,45984254.0,80.5078387260437
305,45984253.0,45983926.0,47.680023312568665
306,45984253.0,45983927.0,47.680023312568665
307,45984253.0,45983932.0,49.46023225784302
308,45984253.0,45983934.0,68.51460933685303
309,45984253.0,45983939.0,47.680023312568665
310,45984253.0,45983943.0,47.680023312568665
311,45984253.0,45983947.0,47.680023312568665
312,45984253.0,45984204.0,62.49921917915344
313,45984253.0,45984502.0,57.44090676307678
314,45984253.0,45984444.0,65.4308557510376
315,45984253.0,45984439.0,62.98309564590454
316,45984253.0,45984382.0,57.86166191101074
317,45984253.0,45984652.0,57.86166191101074
318,45984253.0,45984470.0,62.84627914428711
319,45984253.0,45984498.0,66.38492345809937
320,45984253.0,45984547.0,56.60591125488281
321,45984253.0,45984278.0,65.7947301864624
322,45984253.0,45984475.0,56.60591125488281
323,45984253.0,45984493.0,64.30706977844238
324,45984253.0,45984542.0,62.23289370536804
325,45984253.0,45984455.0,62.71928548812866
326,45984253.0,45984566.0,57.919228076934814
327,45984253.0,45984509.0,71.96838855743408
328,45984253.0,45984541.0,60.957229137420654
329,45984253.0,45984497.0,60.957229137420654
330,45984253.0,45984481.0,74.28318858146667
331,45984253.0,45984467.0,56.60591125488281
332,45984253.0,45984524.0,70.54712176322937
333,45984253.0,45984584.0,66.51925444602966
334,45984253.0,45984421.0,60.7538104057312
335,45984253.0,45984302.0,62.20378875732422
336,45984253.0,45984883.0,53.84008288383484
337,45984253.0,45984884.0,51.54991149902344
338,45984253.0,45984744.0,50.46808123588562
339,45984253.0,45984745.0,50.46808123588562
340,45984253.0,45984714.0,81.65268898010254
341,45984253.0,45984721.0,63.39651346206665
342,45984253.0,45984737.0,81.65268898010254
343,45984253.0,45984703.0,84.83560085296631
344,45984253.0,45984704.0,84.83560085296631
345,45984253.0,45984800.0,73.66217970848083
346,45984253.0,45984806.0,54.964739084243774
347,45984253.0,45984807.0,58.85652303695679
348,45984253.0,45984469.0,59.08786654472351
349,45984253.0,45984876.0,55.87514638900757
350,45984253.0,45984874.0,52.72269248962402
351,45984253.0,45984886.0,53.37545871734619
352,45984253.0,45984873.0,52.72269248962402
353,45984253.0,45984863.0,56.69300556182861
354,45984253.0,45984871.0,52.72269248962402
355,45984253.0,45984868.0,61.33395433425903
356,45984253.0,45984866.0,54.75514531135559
357,45984253.0,45984867.0,53.5317063331604
358,45984253.0,45984881.0,52.67632007598877
359,45984253.0,45984882.0,53.84008288383484
360,45984253.0,45984877.0,55.87514638900757
361,45984253.0,45984880.0,50.67313313484192
362,45984253.0,45984872.0,52.72269248962402
363,45984253.0,45984864.0,51.385498046875
364,45984253.0,45984891.0,49.870485067367554
365,45984253.0,45984892.0,49.89803731441498
366,45984253.0,45984879.0,54.959678649902344
367,45984253.0,45984888.0,57.75617957115173
368,45984253.0,45984875.0,50.196707248687744
369,45984253.0,45984865.0,55.52190542221069
370,45984253.0,45984885.0,52.199673652648926
371,45984253.0,45984890.0,54.617106914520264
372,45984253.0,45984878.0,51.55356526374817
373,45984253.0,45984870.0,55.51116466522217
374,45984253.0,45974519.0,45.590296387672424
375,45984253.0,45974520.0,45.540618896484375
376,45984253.0,45974521.0,45.68879306316376
377,45984253.0,45974522.0,63.170331716537476
378,45984253.0,45974523.0,62.981414794921875
379,45984253.0,45974524.0,60.01647114753723
380,45984253.0,45974525.0,60.66800355911255
381,45984253.0,45974526.0,54.74371910095215
382,45984253.0,45974527.0,55.46529293060303
383,45984253.0,45974528.0,55.641841888427734
384,45984253.0,45974529.0,61.10711097717285
385,45984253.0,45974530.0,58.317142724990845
386,45984253.0,45974531.0,55.943357944488525
387,45984253.0,45974532.0,56.6858172416687
388,45984253.0,45974533.0,56.27358555793762
389,45984253.0,45974534.0,52.815937995910645
390,45984253.0,45974535.0,51.392316818237305
391,45984253.0,45974536.0,50.32569766044617
392,45984253.0,45974537.0,54.11542057991028
393,45984253.0,45974538.0,50.81455111503601
394,45984253.0,45974539.0,50.86003541946411
395,45984253.0,45974540.0,60.592252016067505
396,45984253.0,45974541.0,52.906084060668945
397,45984253.0,45974542.0,52.96361446380615
398,45984253.0,45974543.0,48.48864674568176
399,45984253.0,45974544.0,48.48864674568176
400,45984254.0,45984033.0,61.93348169326782
401,45984254.0,45983973.0,60.717785358428955
402,45984254.0,45984246.0,61.20416522026062
403,45984254.0,45984253.0,80.5078387260437
404,45984254.0,45984254.0,99.99999403953552
405,45984254.0,45983926.0,43.57660412788391
406,45984254.0,45983927.0,43.57660412788391
407,45984254.0,45983932.0,54.68020439147949
408,45984254.0,45983934.0,60.221028327941895
409,45984254.0,45983939.0,43.57660412788391
410,45984254.0,45983943.0,43.57660412788391
411,45984254.0,45983947.0,43.57660412788391
412,45984254.0,45984204.0,56.429457664489746
413,45984254.0,45984502.0,61.86864376068115
414,45984254.0,45984444.0,65.9845232963562
415,45984254.0,45984439.0,64.91039395332336
416,45984254.0,45984382.0,56.380677223205566
417,45984254.0,45984652.0,56.380677223205566
418,45984254.0,45984470.0,67.23483800888062
419,45984254.0,45984498.0,71.09925746917725
420,45984254.0,45984547.0,61.16480231285095
421,45984254.0,45984278.0,62.33246326446533
422,45984254.0,45984475.0,61.16480231285095
423,45984254.0,45984493.0,79.08854484558105
424,45984254.0,45984542.0,66.34435057640076
425,45984254.0,45984455.0,60.191506147384644
426,45984254.0,45984566.0,59.699058532714844
427,45984254.0,45984509.0,69.76742744445801
428,45984254.0,45984541.0,67.60237216949463
429,45984254.0,45984497.0,67.60237216949463
430,45984254.0,45984481.0,69.82659697532654
431,45984254.0,45984467.0,61.16480231285095
432,45984254.0,45984524.0,70.07774114608765
433,45984254.0,45984584.0,64.18048739433289
434,45984254.0,45984421.0,62.08726167678833
435,45984254.0,45984302.0,73.51948022842407
436,45984254.0,45984883.0,75.37657618522644
437,45984254.0,45984884.0,82.85380601882935
438,45984254.0,45984744.0,51.72335505485535
439,45984254.0,45984745.0,51.72335505485535
440,45984254.0,45984714.0,57.90865421295166
441,45984254.0,45984721.0,51.059627532958984
442,45984254.0,45984737.0,57.90865421295166
443,45984254.0,45984703.0,71.10017538070679
444,45984254.0,45984704.0,71.10017538070679
445,45984254.0,45984800.0,61.64221167564392
446,45984254.0,45984806.0,51.186543703079224
447,45984254.0,45984807.0,51.149654388427734
448,45984254.0,45984469.0,65.86710810661316
449,45984254.0,45984876.0,81.5593957901001
450,45984254.0,45984874.0,78.05310487747192
451,45984254.0,45984886.0,77.56408452987671
452,45984254.0,45984873.0,78.05310487747192
453,45984254.0,45984863.0,80.0987184047699
454,45984254.0,45984871.0,78.05310487747192
455,45984254.0,45984868.0,77.33687162399292
456,45984254.0,45984866.0,77.23472118377686
457,45984254.0,45984867.0,74.9887228012085
458,45984254.0,45984881.0,76.0211706161499
459,45984254.0,45984882.0,75.37657618522644
460,45984254.0,45984877.0,81.5593957901001
461,45984254.0,45984880.0,76.30172967910767
462,45984254.0,45984872.0,78.05310487747192
463,45984254.0,45984864.0,76.24513506889343
464,45984254.0,45984891.0,77.39465236663818
465,45984254.0,45984892.0,76.76200866699219
466,45984254.0,45984879.0,81.25414848327637
467,45984254.0,45984888.0,82.15734362602234
468,45984254.0,45984875.0,65.93325138092041
469,45984254.0,45984865.0,81.04756474494934
470,45984254.0,45984885.0,74.06995892524719
471,45984254.0,45984890.0,81.26100897789001
472,45984254.0,45984878.0,68.56145858764648
473,45984254.0,45984870.0,81.91536068916321
474,45984254.0,45974519.0,49.256205558776855
475,45984254.0,45974520.0,48.47270846366882
476,45984254.0,45974521.0,49.13174510002136
477,45984254.0,45974522.0,59.27327871322632
478,45984254.0,45974523.0,58.64418148994446
479,45984254.0,45974524.0,53.33245396614075
480,45984254.0,45974525.0,58.507752418518066
481,45984254.0,45974526.0,51.43288969993591
482,45984254.0,45974527.0,53.238511085510254
483,45984254.0,45974528.0,52.792274951934814
484,45984254.0,45974529.0,55.41430115699768
485,45984254.0,45974530.0,54.19341325759888
486,45984254.0,45974531.0,52.069950103759766
487,45984254.0,45974532.0,51.53219699859619
488,45984254.0,45974533.0,51.07814073562622
489,45984254.0,45974534.0,52.90789604187012
490,45984254.0,45974535.0,46.981281042099
491,45984254.0,45974536.0,48.9399790763855
492,45984254.0,45974537.0,53.77880334854126
493,45984254.0,45974538.0,51.37608051300049
494,45984254.0,45974539.0,51.833051443099976
495,45984254.0,45974540.0,55.162036418914795
496,45984254.0,45974541.0,50.98017454147339
497,45984254.0,45974542.0,53.98687124252319
498,45984254.0,45974543.0,48.74335527420044
499,45984254.0,45974544.0,48.74335527420044
500,45983926.0,45984033.0,56.92288279533386
501,45983926.0,45983973.0,44.123637676239014
502,45983926.0,45984246.0,50.392621755599976
503,45983926.0,45984253.0,47.680023312568665
504,45983926.0,45984254.0,43.57660412788391
505,45983926.0,45983926.0,99.99997019767761
506,45983926.0,45983927.0,99.99997019767761
507,45983926.0,45983932.0,51.65058970451355
508,45983926.0,45983934.0,54.87090349197388
509,45983926.0,45983939.0,99.99997019767761
510,45983926.0,45983943.0,99.99997019767761
511,45983926.0,45983947.0,99.99997019767761
512,45983926.0,45984204.0,56.183040142059326
513,45983926.0,45984502.0,50.32018423080444
514,45983926.0,45984444.0,58.61072540283203
515,45983926.0,45984439.0,64.8513913154602
516,45983926.0,45984382.0,69.33177709579468
517,45983926.0,45984652.0,69.33177709579468
518,45983926.0,45984470.0,64.7775411605835
519,45983926.0,45984498.0,70.25963068008423
520,45983926.0,45984547.0,49.796298146247864
521,45983926.0,45984278.0,56.55277371406555
522,45983926.0,45984475.0,49.796298146247864
523,45983926.0,45984493.0,58.47983956336975
524,45983926.0,45984542.0,49.283698201179504
525,45983926.0,45984455.0,49.451398849487305
526,45983926.0,45984566.0,49.85548257827759
527,45983926.0,45984509.0,61.51020526885986
528,45983926.0,45984541.0,49.03489351272583
529,45983926.0,45984497.0,49.03489351272583
530,45983926.0,45984481.0,59.92445945739746
531,45983926.0,45984467.0,49.796298146247864
532,45983926.0,45984524.0,53.91812324523926
533,45983926.0,45984584.0,56.75938129425049
534,45983926.0,45984421.0,66.06837511062622
535,45983926.0,45984302.0,50.00348091125488
536,45983926.0,45984883.0,43.846508860588074
537,45983926.0,45984884.0,35.388994216918945
538,45983926.0,45984744.0,56.13246560096741
539,45983926.0,45984745.0,56.13246560096741
540,45983926.0,45984714.0,35.70398688316345
541,45983926.0,45984721.0,53.31406593322754
542,45983926.0,45984737.0,35.70398688316345
543,45983926.0,45984703.0,53.008127212524414
544,45983926.0,45984704.0,53.008127212524414
545,45983926.0,45984800.0,64.98639583587646
546,45983926.0,45984806.0,50.28744339942932
547,45983926.0,45984807.0,50.20070672035217
548,45983926.0,45984469.0,48.96877706050873
549,45983926.0,45984876.0,42.55030155181885
550,45983926.0,45984874.0,37.13647127151489
551,45983926.0,45984886.0,45.47122120857239
552,45983926.0,45984873.0,37.13647127151489
553,45983926.0,45984863.0,43.14020872116089
554,45983926.0,45984871.0,37.13647127151489
555,45983926.0,45984868.0,52.382200956344604
556,45983926.0,45984866.0,38.99865448474884
557,45983926.0,45984867.0,42.29412078857422
558,45983926.0,45984881.0,42.56903529167175
559,45983926.0,45984882.0,43.846508860588074
560,45983926.0,45984877.0,42.55030155181885
561,45983926.0,45984880.0,41.94058179855347
562,45983926.0,45984872.0,37.13647127151489
563,45983926.0,45984864.0,41.18878245353699
564,45983926.0,45984891.0,38.04428577423096
565,45983926.0,45984892.0,38.872694969177246
566,45983926.0,45984879.0,38.10998797416687
567,45983926.0,45984888.0,41.19601845741272
568,45983926.0,45984875.0,41.587769985198975
569,45983926.0,45984865.0,41.46013259887695
570,45983926.0,45984885.0,43.800973892211914
571,45983926.0,45984890.0,41.05461835861206
572,45983926.0,45984878.0,45.83832025527954
573,45983926.0,45984870.0,38.50517272949219
574,45983926.0,45974519.0,43.61690282821655
575,45983926.0,45974520.0,44.610077142715454
576,45983926.0,45974521.0,45.10974586009979
577,45983926.0,45974522.0,60.41640043258667
578,45983926.0,45974523.0,59.113579988479614
579,45983926.0,45974524.0,58.03098678588867
580,45983926.0,45974525.0,54.23429608345032
581,45983926.0,45974526.0,89.63227272033691
582,45983926.0,45974527.0,81.79363012313843
583,45983926.0,45974528.0,88.45553398132324
584,45983926.0,45974529.0,57.95085430145264
585,45983926.0,45974530.0,50.35020709037781
586,45983926.0,45974531.0,49.17287826538086
587,45983926.0,45974532.0,50.68223476409912
588,45983926.0,45974533.0,51.044273376464844
589,45983926.0,45974534.0,46.34210467338562
590,45983926.0,45974535.0,44.81090009212494
591,45983926.0,45974536.0,44.59837079048157
592,45983926.0,45974537.0,80.57973384857178
593,45983926.0,45974538.0,45.83551585674286
594,45983926.0,45974539.0,44.76981163024902
595,45983926.0,45974540.0,56.89987540245056
596,45983926.0,45974541.0,45.473551750183105
597,45983926.0,45974542.0,48.63000512123108
598,45983926.0,45974543.0,45.02290487289429
599,45983926.0,45974544.0,45.02290487289429
600,45983927.0,45984033.0,56.92288279533386
601,45983927.0,45983973.0,44.123637676239014
602,45983927.0,45984246.0,50.392621755599976
603,45983927.0,45984253.0,47.680023312568665
604,45983927.0,45984254.0,43.57660412788391
605,45983927.0,45983926.0,99.99997019767761
606,45983927.0,45983927.0,99.99997019767761
607,45983927.0,45983932.0,51.65058970451355
608,45983927.0,45983934.0,54.87090349197388
609,45983927.0,45983939.0,99.99997019767761
610,45983927.0,45983943.0,99.99997019767761
611,45983927.0,45983947.0,99.99997019767761
612,45983927.0,45984204.0,56.183040142059326
613,45983927.0,45984502.0,50.32018423080444
614,45983927.0,45984444.0,58.61072540283203
615,45983927.0,45984439.0,64.8513913154602
616,45983927.0,45984382.0,69.33177709579468
617,45983927.0,45984652.0,69.33177709579468
618,45983927.0,45984470.0,64.7775411605835
619,45983927.0,45984498.0,70.25963068008423
620,45983927.0,45984547.0,49.796298146247864
621,45983927.0,45984278.0,56.55277371406555
622,45983927.0,45984475.0,49.796298146247864
623,45983927.0,45984493.0,58.47983956336975
624,45983927.0,45984542.0,49.283698201179504
625,45983927.0,45984455.0,49.451398849487305
626,45983927.0,45984566.0,49.85548257827759
627,45983927.0,45984509.0,61.51020526885986
628,45983927.0,45984541.0,49.03489351272583
629,45983927.0,45984497.0,49.03489351272583
630,45983927.0,45984481.0,59.92445945739746
631,45983927.0,45984467.0,49.796298146247864
632,45983927.0,45984524.0,53.91812324523926
633,45983927.0,45984584.0,56.75938129425049
634,45983927.0,45984421.0,66.06837511062622
